Date,Open,High,Low,Close,Adj Close,Volume
2022-10-31,1.250000,1.339000,1.241000,1.288000,1.288000,2525752
2022-11-01,1.309000,1.378000,1.308000,1.323000,1.323000,1355976
2022-11-02,1.350000,1.395000,1.328000,1.343000,1.343000,1233585
2022-11-03,1.325000,1.535000,1.325000,1.477000,1.477000,3453743
2022-11-04,1.487000,1.487000,1.361000,1.383000,1.383000,2674251
2022-11-07,1.386000,1.386000,1.361000,1.375000,1.375000,824010
2022-11-08,1.400000,1.400000,1.351000,1.376000,1.376000,845502
2022-11-09,1.400000,1.478000,1.327000,1.350000,1.350000,1627522
2022-11-10,1.220000,1.287000,1.108000,1.180000,1.180000,5474261
2022-11-11,1.167000,1.229000,1.130000,1.162000,1.162000,2773442
2022-11-14,1.170000,1.186000,1.128000,1.150000,1.150000,1856055
2022-11-15,1.140000,1.168000,1.112000,1.168000,1.168000,1496299
2022-11-16,1.150000,1.155000,1.130000,1.154000,1.154000,1044551
2022-11-17,1.155000,1.169000,1.094000,1.145000,1.145000,1652841
2022-11-18,1.145000,1.155000,1.104000,1.119000,1.119000,1342926
2022-11-21,1.060000,1.073000,0.972000,1.021000,1.021000,3489572
2022-11-22,1.065000,1.065000,0.960500,0.970000,0.970000,1388319
2022-11-23,0.960500,1.036000,0.951500,0.951500,0.951500,1159446
2022-11-24,0.990000,1.166000,0.957000,1.120000,1.120000,3859638
2022-11-25,1.090000,1.090000,0.940000,0.970500,0.970500,3774911
2022-11-28,0.980000,0.980000,0.930000,0.935000,0.935000,1081539
2022-11-29,0.947000,0.947000,0.910000,0.910000,0.910000,1019315
2022-11-30,0.920000,0.989500,0.899000,0.949500,0.949500,1881880
2022-12-01,0.949500,1.089000,0.901500,0.991500,0.991500,7556102
2022-12-02,1.000000,1.098000,0.985500,1.049000,1.049000,4923130
2022-12-05,1.068000,1.122000,1.020000,1.086000,1.086000,3310553
2022-12-06,1.080000,1.094000,1.035000,1.061000,1.061000,3697276
2022-12-07,1.077000,1.152000,1.050000,1.052000,1.052000,3151969
2022-12-08,1.083000,1.119000,1.053000,1.058000,1.058000,1752145
2022-12-09,1.052000,1.189000,1.052000,1.158000,1.158000,4838117
2022-12-12,1.158000,1.214000,1.057000,1.092000,1.092000,3243006
2022-12-13,1.129000,1.129000,1.018000,1.110000,1.110000,4168531
2022-12-14,1.060000,1.110000,1.002000,1.002000,1.002000,1920287
2022-12-15,1.000000,1.017000,0.947000,0.956000,0.956000,2811769
2022-12-16,0.951000,1.204000,0.920000,1.124000,1.124000,17871479
2022-12-19,1.168000,1.280000,1.102000,1.198000,1.198000,4423546
2022-12-20,1.138000,1.190000,1.126000,1.189000,1.189000,1626935
2022-12-21,1.150000,1.180000,1.081000,1.115000,1.115000,2115141
2022-12-22,1.134000,1.156000,1.090000,1.129000,1.129000,1696812
2022-12-23,1.138000,1.246000,1.095000,1.244000,1.244000,2358100
2022-12-27,1.244000,1.307000,1.162000,1.180000,1.180000,2081836
2022-12-28,1.163000,1.163000,1.099000,1.105000,1.105000,1622825
